vehicle_id,Time [s],x[m],y[m],Speed [km/h],flw_type,f_error
33,0.567234,511994.43,5026432.68,78.186,Car,10.32009304979753
33,0.600601,511993.79,5026433.0,78.205,Car,10.32009304979753
33,0.633968,511993.14,5026433.32,78.2251,Car,10.32009304979753
33,0.667335,511992.48,5026433.64,78.2465,Car,10.32009304979753
33,0.700701,511991.83,5026433.96,78.2694,Car,10.32009304979753
33,0.734068,511991.18,5026434.28,78.2935,Car,10.32009304979753
33,0.767435,511990.53,5026434.6,78.3185,Car,10.32009304979753
33,0.800802,511989.88,5026434.92,78.3441,Car,10.32009304979753
33,0.834168,511989.23,5026435.24,78.3702,Car,10.32009304979753
33,0.867535,511988.57,5026435.56,78.3966,Car,10.32009304979753
33,0.900902,511987.92,5026435.88,78.4232,Car,10.32009304979753
33,0.934269,511987.26,5026436.19,78.4498,Car,10.32009304979753
33,0.967635,511986.61,5026436.51,78.4761,Car,10.32009304979753
33,1.001002,511985.95,5026436.83,78.5017,Car,10.32009304979753
33,1.034369,511985.3,5026437.15,78.5264,Car,10.32009304979753
33,1.067735,511984.64,5026437.47,78.5327,Car,10.32009304979753
33,1.101102,511983.98,5026437.78,78.5194,Car,10.32009304979753
33,1.134469,511983.33,5026438.1,78.5031,Car,10.32009304979753
33,1.167836,511982.67,5026438.42,78.4836,Car,10.32009304979753
33,1.201202,511982.01,5026438.73,78.4609,Car,10.32009304979753
33,1.234569,511981.35,5026439.05,78.4349,Car,10.32009304979753
33,1.267936,511980.7,5026439.37,78.4056,Car,10.32009304979753
33,1.301303,511980.04,5026439.68,78.3733,Car,10.32009304979753
33,1.334669,511979.38,5026440.0,78.3387,Car,10.32009304979753
33,1.368036,511978.72,5026440.31,78.3024,Car,10.32009304979753
33,1.401403,511978.06,5026440.63,78.2645,Car,10.32009304979753
33,1.434769,511977.4,5026440.94,78.2248,Car,10.32009304979753
33,1.468136,511976.75,5026441.26,78.1834,Car,10.32009304979753
33,1.501503,511976.09,5026441.57,78.1402,Car,10.32009304979753
33,1.53487,511975.43,5026441.88,78.095,Car,10.32009304979753
33,1.568236,511974.77,5026442.2,78.0481,Car,10.32009304979753
33,1.601603,511974.13,5026442.51,77.9996,Car,10.32009304979753
33,1.63497,511973.48,5026442.83,77.9496,Car,10.32009304979753
33,1.668337,511972.83,5026443.15,77.916,Car,10.32009304979753
33,1.701703,511972.19,5026443.46,77.8987,Car,10.32009304979753
33,1.73507,511971.54,5026443.78,77.8792,Car,10.32009304979753
33,1.768437,511970.9,5026444.1,77.8577,Car,10.32009304979753
33,1.801804,511970.26,5026444.41,77.8341,Car,10.32009304979753
33,1.83517,511969.61,5026444.73,77.8085,Car,10.32009304979753
33,1.868537,511968.97,5026445.05,77.781,Car,10.32009304979753
33,1.901904,511968.33,5026445.36,77.7516,Car,10.32009304979753
33,1.93527,511967.69,5026445.68,77.7205,Car,10.32009304979753
33,1.968637,511967.04,5026446.0,77.6876,Car,10.32009304979753
33,2.002004,511966.4,5026446.31,77.653,Car,10.32009304979753
33,2.035371,511965.76,5026446.63,77.6167,Car,10.32009304979753
33,2.068737,511965.12,5026446.94,77.5787,Car,10.32009304979753
33,2.102104,511964.48,5026447.26,77.5524,Car,10.32009304979753
33,2.135471,511963.83,5026447.58,77.538,Car,10.32009304979753
33,2.168838,511963.19,5026447.89,77.5222,Car,10.32009304979753
33,2.202204,511962.54,5026448.2,77.5048,Car,10.32009304979753
33,2.235571,511961.88,5026448.52,77.4858,Car,10.32009304979753
33,2.268938,511961.23,5026448.83,77.465,Car,10.32009304979753
33,2.302305,511960.58,5026449.14,77.4422,Car,10.32009304979753
33,2.335671,511959.93,5026449.45,77.4168,Car,10.32009304979753
33,2.369038,511959.28,5026449.77,77.3878,Car,10.32009304979753
33,2.402405,511958.63,5026450.08,77.3546,Car,10.32009304979753
33,2.435771,511957.98,5026450.39,77.3172,Car,10.32009304979753
33,2.469138,511957.33,5026450.71,77.2755,Car,10.32009304979753
33,2.502505,511956.68,5026451.02,77.2297,Car,10.32009304979753
33,2.535872,511956.04,5026451.34,77.1797,Car,10.32009304979753
33,2.569238,511955.39,5026451.65,77.1257,Car,10.32009304979753
33,2.602605,511954.75,5026451.97,77.0676,Car,10.32009304979753
33,2.635972,511954.1,5026452.29,77.0057,Car,10.32009304979753
33,2.669339,511953.46,5026452.6,76.94,Car,10.32009304979753
33,2.702705,511952.82,5026452.92,76.8475,Car,10.32009304979753
33,2.736072,511952.18,5026453.23,76.7296,Car,10.32009304979753
33,2.769439,511951.54,5026453.55,76.6116,Car,10.32009304979753
33,2.802806,511950.91,5026453.87,76.4937,Car,10.32009304979753
33,2.836172,511950.27,5026454.18,76.3761,Car,10.32009304979753
33,2.869539,511949.64,5026454.5,76.259,Car,10.32009304979753
33,2.902906,511949.0,5026454.81,76.1424,Car,10.32009304979753
33,2.936272,511948.37,5026455.13,76.0267,Car,10.32009304979753
33,2.969639,511947.74,5026455.45,75.912,Car,10.32009304979753
33,3.003006,511947.11,5026455.76,75.7986,Car,10.32009304979753
33,3.036373,511946.48,5026456.08,75.6867,Car,10.32009304979753
33,3.069739,511945.86,5026456.39,75.5765,Car,10.32009304979753
33,3.103106,511945.23,5026456.71,75.4682,Car,10.32009304979753
33,3.136473,511944.61,5026457.02,75.3622,Car,10.32009304979753
33,3.16984,511943.99,5026457.34,75.2587,Car,10.32009304979753
33,3.203206,511943.37,5026457.65,75.1579,Car,10.32009304979753
33,3.236573,511942.75,5026457.97,75.0602,Car,10.32009304979753
33,3.26994,511942.14,5026458.28,74.9658,Car,10.32009304979753
33,3.303307,511941.52,5026458.6,74.8748,Car,10.32009304979753
33,3.336673,511940.91,5026458.91,74.787,Car,10.32009304979753
33,3.37004,511940.3,5026459.22,74.7022,Car,10.32009304979753
33,3.403407,511939.68,5026459.54,74.6207,Car,10.32009304979753
33,3.436773,511939.07,5026459.85,74.5426,Car,10.32009304979753
33,3.47014,511938.46,5026460.16,74.468,Car,10.32009304979753
33,3.503507,511937.84,5026460.47,74.397,Car,10.32009304979753
33,3.536874,511937.23,5026460.79,74.3294,Car,10.32009304979753
33,3.57024,511936.62,5026461.1,74.2654,Car,10.32009304979753
33,3.603607,511936.01,5026461.41,74.2049,Car,10.32009304979753
33,3.636974,511935.4,5026461.72,74.1479,Car,10.32009304979753
33,3.670341,511934.78,5026462.03,74.0943,Car,10.32009304979753
33,3.703707,511934.17,5026462.34,74.0441,Car,10.32009304979753
33,3.737074,511933.56,5026462.65,74.0026,Car,10.32009304979753
33,3.770441,511932.95,5026462.97,73.9685,Car,10.32009304979753
33,3.803807,511932.34,5026463.28,73.9353,Car,10.32009304979753
33,3.837174,511931.73,5026463.59,73.9027,Car,10.32009304979753
33,3.870541,511931.12,5026463.9,73.8706,Car,10.32009304979753
33,3.903908,511930.51,5026464.21,73.8391,Car,10.32009304979753
33,3.937274,511929.9,5026464.52,73.8079,Car,10.32009304979753
33,3.970641,511929.29,5026464.83,73.7769,Car,10.32009304979753
33,4.004008,511928.68,5026465.14,73.7462,Car,10.32009304979753
33,4.037375,511928.07,5026465.45,73.7155,Car,10.32009304979753
33,4.070741,511927.46,5026465.75,73.6847,Car,10.32009304979753
33,4.104108,511926.85,5026466.06,73.6539,Car,10.32009304979753
33,4.137475,511926.24,5026466.37,73.6227,Car,10.32009304979753
33,4.170842,511925.63,5026466.68,73.5913,Car,10.32009304979753
33,4.204208,511925.02,5026466.99,73.5594,Car,10.32009304979753
33,4.237575,511924.41,5026467.29,73.5266,Car,10.32009304979753
33,4.270942,511923.8,5026467.6,73.4923,Car,10.32009304979753
33,4.304308,511923.2,5026467.91,73.4562,Car,10.32009304979753
33,4.337675,511922.59,5026468.22,73.4185,Car,10.32009304979753
33,4.371042,511921.98,5026468.52,73.3799,Car,10.32009304979753
33,4.404409,511921.38,5026468.83,73.3406,Car,10.32009304979753
33,4.437775,511920.77,5026469.14,73.3009,Car,10.32009304979753
33,4.471142,511920.16,5026469.44,73.2609,Car,10.32009304979753
33,4.504509,511919.56,5026469.75,73.2207,Car,10.32009304979753
33,4.537876,511918.95,5026470.06,73.1804,Car,10.32009304979753
33,4.571242,511918.34,5026470.36,73.1402,Car,10.32009304979753
33,4.604609,511917.74,5026470.67,73.1002,Car,10.32009304979753
33,4.637976,511917.13,5026470.97,73.0605,Car,10.32009304979753
33,4.671343,511916.53,5026471.28,73.0213,Car,10.32009304979753
33,4.704709,511915.92,5026471.58,72.9827,Car,10.32009304979753
33,4.738076,511915.32,5026471.89,72.9448,Car,10.32009304979753
33,4.771443,511914.72,5026472.19,72.9078,Car,10.32009304979753
33,4.804809,511914.11,5026472.5,72.8717,Car,10.32009304979753
33,4.838176,511913.51,5026472.8,72.8368,Car,10.32009304979753
33,4.871543,511912.91,5026473.1,72.8031,Car,10.32009304979753
33,4.90491,511912.31,5026473.41,72.7708,Car,10.32009304979753
33,4.938276,511911.7,5026473.71,72.74,Car,10.32009304979753
33,4.971643,511911.1,5026474.01,72.7109,Car,10.32009304979753
33,5.00501,511910.5,5026474.31,72.6835,Car,10.32009304979753
33,5.038377,511909.9,5026474.62,72.658,Car,10.32009304979753
33,5.071743,511909.3,5026474.92,72.6346,Car,10.32009304979753
33,5.10511,511908.7,5026475.22,72.6133,Car,10.32009304979753
33,5.138477,511908.1,5026475.52,72.5943,Car,10.32009304979753
33,5.171844,511907.5,5026475.82,72.5776,Car,10.32009304979753
33,5.20521,511906.9,5026476.12,72.563,Car,10.32009304979753
33,5.238577,511906.3,5026476.43,72.5503,Car,10.32009304979753
33,5.271944,511905.7,5026476.73,72.5398,Car,10.32009304979753
33,5.30531,511905.1,5026477.03,72.5318,Car,10.32009304979753
33,5.338677,511904.5,5026477.33,72.5265,Car,10.32009304979753
33,5.372044,511903.9,5026477.63,72.5238,Car,10.32009304979753
33,5.405411,511903.3,5026477.93,72.5233,Car,10.32009304979753
33,5.438777,511902.7,5026478.23,72.525,Car,10.32009304979753
33,5.472144,511902.1,5026478.53,72.5284,Car,10.32009304979753
33,5.505511,511901.5,5026478.83,72.5335,Car,10.32009304979753
33,5.538878,511900.9,5026479.13,72.54,Car,10.32009304979753
33,5.572244,511900.3,5026479.43,72.5477,Car,10.32009304979753
33,5.605611,511899.7,5026479.73,72.5563,Car,10.32009304979753
33,5.638978,511899.1,5026480.03,72.5657,Car,10.32009304979753
33,5.672345,511898.5,5026480.33,72.5757,Car,10.32009304979753
33,5.705711,511897.9,5026480.63,72.5859,Car,10.32009304979753
33,5.739078,511897.29,5026480.93,72.5962,Car,10.32009304979753
33,5.772445,511896.69,5026481.23,72.6064,Car,10.32009304979753
33,5.805811,511896.09,5026481.54,72.6162,Car,10.32009304979753
33,5.839178,511895.48,5026481.84,72.6255,Car,10.32009304979753
33,5.872545,511894.88,5026482.14,72.634,Car,10.32009304979753
33,5.905912,511894.28,5026482.44,72.6414,Car,10.32009304979753
33,5.939278,511893.67,5026482.74,72.6476,Car,10.32009304979753
33,5.972645,511893.07,5026483.04,72.6524,Car,10.32009304979753
33,6.006012,511892.47,5026483.34,72.6555,Car,10.32009304979753
33,6.039379,511891.86,5026483.64,72.6567,Car,10.32009304979753
33,6.072745,511891.26,5026483.94,72.6558,Car,10.32009304979753
33,6.106112,511890.65,5026484.24,72.6527,Car,10.32009304979753
33,6.139479,511890.05,5026484.54,72.6474,Car,10.32009304979753
33,6.172845,511889.45,5026484.84,72.64,Car,10.32009304979753
33,6.206212,511888.84,5026485.14,72.6305,Car,10.32009304979753
33,6.239579,511888.24,5026485.44,72.6192,Car,10.32009304979753
33,6.272946,511887.63,5026485.74,72.6062,Car,10.32009304979753
33,6.306312,511887.03,5026486.03,72.5916,Car,10.32009304979753
33,6.339679,511886.43,5026486.33,72.5757,Car,10.32009304979753
33,6.373046,511885.82,5026486.63,72.5585,Car,10.32009304979753
33,6.406413,511885.22,5026486.93,72.5402,Car,10.32009304979753
33,6.439779,511884.62,5026487.23,72.5208,Car,10.32009304979753
33,6.473146,511884.02,5026487.53,72.5006,Car,10.32009304979753
33,6.506513,511883.41,5026487.83,72.4795,Car,10.32009304979753
33,6.53988,511882.81,5026488.13,72.4578,Car,10.32009304979753
33,6.573246,511882.21,5026488.43,72.4355,Car,10.32009304979753
33,6.606613,511881.61,5026488.73,72.4128,Car,10.32009304979753
33,6.63998,511881.01,5026489.02,72.3898,Car,10.32009304979753
33,6.673346,511880.41,5026489.32,72.3667,Car,10.32009304979753
33,6.706713,511879.81,5026489.62,72.3435,Car,10.32009304979753
33,6.74008,511879.21,5026489.92,72.3203,Car,10.32009304979753
33,6.773447,511878.61,5026490.22,72.2974,Car,10.32009304979753
33,6.806813,511878.01,5026490.52,72.2748,Car,10.32009304979753
33,6.84018,511877.41,5026490.81,72.2525,Car,10.32009304979753
33,6.873547,511876.81,5026491.11,72.2309,Car,10.32009304979753
33,6.906914,511876.21,5026491.41,72.2099,Car,10.32009304979753
33,6.94028,511875.61,5026491.71,72.1898,Car,10.32009304979753
33,6.973647,511875.01,5026492.01,72.1705,Car,10.32009304979753
33,7.007014,511874.42,5026492.3,72.1523,Car,10.32009304979753
33,7.040381,511873.82,5026492.6,72.135,Car,10.32009304979753
33,7.073747,511873.22,5026492.9,72.1184,Car,10.32009304979753
33,7.107114,511872.62,5026493.2,72.1022,Car,10.32009304979753
33,7.140481,511872.02,5026493.49,72.0867,Car,10.32009304979753
33,7.173847,511871.43,5026493.79,72.0715,Car,10.32009304979753
33,7.207214,511870.83,5026494.09,72.0566,Car,10.32009304979753
33,7.240581,511870.23,5026494.39,72.0421,Car,10.32009304979753
33,7.273948,511869.63,5026494.68,72.028,Car,10.32009304979753
33,7.307314,511869.04,5026494.98,72.0143,Car,10.32009304979753
33,7.340681,511868.44,5026495.28,72.001,Car,10.32009304979753
33,7.374048,511867.84,5026495.58,71.9882,Car,10.32009304979753
33,7.407415,511867.24,5026495.87,71.9759,Car,10.32009304979753
33,7.440781,511866.65,5026496.17,71.964,Car,10.32009304979753
33,7.474148,511866.05,5026496.47,71.9527,Car,10.32009304979753
33,7.507515,511865.45,5026496.76,71.942,Car,10.32009304979753
33,7.540882,511864.85,5026497.06,71.9319,Car,10.32009304979753
33,7.574248,511864.26,5026497.36,71.9224,Car,10.32009304979753
33,7.607615,511863.66,5026497.65,71.9135,Car,10.32009304979753
33,7.640982,511863.06,5026497.95,71.9053,Car,10.32009304979753
33,7.674348,511862.47,5026498.25,71.8977,Car,10.32009304979753
33,7.707715,511861.87,5026498.54,71.8909,Car,10.32009304979753
33,7.741082,511861.27,5026498.84,71.8848,Car,10.32009304979753
33,7.774449,511860.68,5026499.13,71.8795,Car,10.32009304979753
33,7.807815,511860.08,5026499.43,71.875,Car,10.32009304979753
33,7.841182,511859.48,5026499.72,71.8713,Car,10.32009304979753
33,7.874549,511858.89,5026500.02,71.8685,Car,10.32009304979753
33,7.907916,511858.29,5026500.31,71.8665,Car,10.32009304979753
33,7.941282,511857.69,5026500.61,71.8654,Car,10.32009304979753
33,7.974649,511857.1,5026500.9,71.8653,Car,10.32009304979753
33,8.008016,511856.5,5026501.2,71.8662,Car,10.32009304979753
33,8.041383,511855.9,5026501.49,71.8681,Car,10.32009304979753
33,8.074749,511855.31,5026501.79,71.8711,Car,10.32009304979753
33,8.108116,511854.71,5026502.08,71.8754,Car,10.32009304979753
33,8.141483,511854.11,5026502.37,71.8813,Car,10.32009304979753
33,8.174849,511853.51,5026502.67,71.8885,Car,10.32009304979753
33,8.208216,511852.92,5026502.96,71.8969,Car,10.32009304979753
33,8.241583,511852.32,5026503.25,71.9063,Car,10.32009304979753
33,8.27495,511851.72,5026503.55,71.9166,Car,10.32009304979753
33,8.308316,511851.12,5026503.84,71.9277,Car,10.32009304979753
33,8.341683,511850.52,5026504.13,71.9377,Car,10.32009304979753
33,8.37505,511849.93,5026504.43,71.947,Car,10.32009304979753
33,8.408417,511849.33,5026504.72,71.9583,Car,10.32009304979753
33,8.441783,511848.73,5026505.01,71.9716,Car,10.32009304979753
33,8.47515,511848.13,5026505.3,71.9871,Car,10.32009304979753
33,8.508517,511847.53,5026505.59,72.005,Car,10.32009304979753
33,8.541883,511846.93,5026505.89,72.0255,Car,10.32009304979753
33,8.57525,511846.33,5026506.18,72.0489,Car,10.32009304979753
33,8.608617,511845.72,5026506.47,72.0753,Car,10.32009304979753
33,8.641984,511845.12,5026506.76,72.105,Car,10.32009304979753
33,8.67535,511844.52,5026507.05,72.1381,Car,10.32009304979753
33,8.708717,511843.92,5026507.34,72.1748,Car,10.32009304979753
33,8.742084,511843.32,5026507.63,72.2153,Car,10.32009304979753
33,8.775451,511842.71,5026507.92,72.2599,Car,10.32009304979753
33,8.808817,511842.11,5026508.21,72.3086,Car,10.32009304979753
33,8.842184,511841.51,5026508.5,72.3618,Car,10.32009304979753
33,8.875551,511840.91,5026508.79,72.4194,Car,10.32009304979753
33,8.908918,511840.3,5026509.08,72.4818,Car,10.32009304979753
33,8.942284,511839.7,5026509.37,72.5488,Car,10.32009304979753
33,8.975651,511839.1,5026509.66,72.6208,Car,10.32009304979753
33,9.009018,511838.49,5026509.95,72.698,Car,10.32009304979753
33,9.042384,511837.88,5026510.23,72.7807,Car,10.32009304979753
33,9.075751,511837.28,5026510.52,72.8691,Car,10.32009304979753
33,9.109118,511836.67,5026510.81,72.9636,Car,10.32009304979753
33,9.142485,511836.06,5026511.09,73.0646,Car,10.32009304979753
33,9.175851,511835.45,5026511.38,73.1723,Car,10.32009304979753
33,9.209218,511834.84,5026511.67,73.2869,Car,10.32009304979753
33,9.242585,511834.22,5026511.95,73.4087,Car,10.32009304979753
33,9.275952,511833.61,5026512.24,73.5378,Car,10.32009304979753
33,9.309318,511832.99,5026512.53,73.6743,Car,10.32009304979753
33,9.342685,511832.37,5026512.81,73.8183,Car,10.32009304979753
33,9.376052,511831.76,5026513.1,73.937,Car,10.32009304979753
33,9.409419,511831.13,5026513.38,74.0261,Car,10.32009304979753
33,9.442785,511830.51,5026513.67,74.1141,Car,10.32009304979753
33,9.476152,511829.89,5026513.95,74.2007,Car,10.32009304979753
33,9.509519,511829.26,5026514.24,74.2855,Car,10.32009304979753
33,9.542885,511828.63,5026514.52,74.3682,Car,10.32009304979753
33,9.576252,511828.0,5026514.81,74.4484,Car,10.32009304979753
33,9.609619,511827.37,5026515.09,74.5257,Car,10.32009304979753
33,9.642986,511826.73,5026515.38,74.5997,Car,10.32009304979753
33,9.676352,511826.09,5026515.66,74.67,Car,10.32009304979753
33,9.709719,511825.45,5026515.95,74.765,Car,10.32009304979753
33,9.743086,511824.81,5026516.23,74.8802,Car,10.32009304979753
33,9.776453,511824.17,5026516.52,74.9826,Car,10.32009304979753
33,9.809819,511823.52,5026516.8,75.0722,Car,10.32009304979753
33,9.843186,511822.87,5026517.09,75.1486,Car,10.32009304979753
33,9.876553,511822.22,5026517.38,75.2119,Car,10.32009304979753
33,9.90992,511821.59,5026517.66,75.2619,Car,10.32009304979753
33,9.943286,511820.96,5026517.95,75.2986,Car,10.32009304979753
33,9.976653,511820.32,5026518.23,75.3221,Car,10.32009304979753
33,10.01002,511819.69,5026518.51,75.3323,Car,10.32009304979753
33,10.043386,511819.06,5026518.8,75.329,Car,10.32009304979753
33,10.076753,511818.42,5026519.08,75.3123,Car,10.32009304979753
33,10.11012,511817.79,5026519.36,75.282,Car,10.32009304979753
33,10.143487,511817.15,5026519.65,75.2383,Car,10.32009304979753
33,10.176853,511816.52,5026519.93,75.1812,Car,10.32009304979753
33,10.21022,511815.89,5026520.21,75.111,Car,10.32009304979753
33,10.243587,511815.24,5026520.5,75.0279,Car,10.32009304979753
33,10.276954,511814.59,5026520.79,74.9321,Car,10.32009304979753
33,10.31032,511813.94,5026521.07,74.8241,Car,10.32009304979753
33,10.343687,511813.3,5026521.36,74.7041,Car,10.32009304979753
33,10.377054,511812.66,5026521.65,74.5729,Car,10.32009304979753
33,10.410421,511812.02,5026521.93,74.4655,Car,10.32009304979753
33,10.443787,511811.39,5026522.21,74.386,Car,10.32009304979753
33,10.477154,511810.76,5026522.5,74.3034,Car,10.32009304979753
33,10.510521,511810.12,5026522.78,74.218,Car,10.32009304979753
33,10.543887,511809.5,5026523.06,74.1302,Car,10.32009304979753
33,10.577254,511808.87,5026523.34,74.0406,Car,10.32009304979753
33,10.610621,511808.24,5026523.62,73.9497,Car,10.32009304979753
33,10.643988,511807.62,5026523.9,73.858,Car,10.32009304979753
33,10.677354,511807.0,5026524.18,73.766,Car,10.32009304979753
33,10.710721,511806.38,5026524.46,73.6741,Car,10.32009304979753
33,10.744088,511805.76,5026524.74,73.5641,Car,10.32009304979753
33,10.777455,511805.14,5026525.02,73.4411,Car,10.32009304979753
33,10.810821,511804.53,5026525.3,73.3287,Car,10.32009304979753
33,10.844188,511803.91,5026525.57,73.2268,Car,10.32009304979753
33,10.877555,511803.3,5026525.85,73.1356,Car,10.32009304979753
33,10.910921,511802.68,5026526.12,73.0548,Car,10.32009304979753
33,10.944288,511802.07,5026526.4,72.9846,Car,10.32009304979753
33,10.977655,511801.46,5026526.67,72.9246,Car,10.32009304979753
33,11.011022,511800.85,5026526.95,72.8749,Car,10.32009304979753
33,11.044388,511800.24,5026527.22,72.8352,Car,10.32009304979753
33,11.077755,511799.63,5026527.5,72.8055,Car,10.32009304979753
33,11.111122,511799.02,5026527.77,72.7854,Car,10.32009304979753
33,11.144489,511798.41,5026528.05,72.7748,Car,10.32009304979753
33,11.177855,511797.8,5026528.32,72.7734,Car,10.32009304979753
33,11.211222,511797.19,5026528.59,72.7809,Car,10.32009304979753
33,11.244589,511796.58,5026528.87,72.7971,Car,10.32009304979753
33,11.277956,511795.97,5026529.14,72.8215,Car,10.32009304979753
33,11.311322,511795.35,5026529.42,72.8539,Car,10.32009304979753
33,11.344689,511794.74,5026529.7,72.894,Car,10.32009304979753
33,11.378056,511794.12,5026529.98,72.9412,Car,10.32009304979753
33,11.411422,511793.51,5026530.25,72.9953,Car,10.32009304979753
33,11.444789,511792.89,5026530.53,73.0554,Car,10.32009304979753
33,11.478156,511792.27,5026530.81,73.1213,Car,10.32009304979753
33,11.511523,511791.66,5026531.09,73.1928,Car,10.32009304979753
33,11.544889,511791.04,5026531.37,73.2696,Car,10.32009304979753
33,11.578256,511790.42,5026531.66,73.3514,Car,10.32009304979753
33,11.611623,511789.8,5026531.94,73.4376,Car,10.32009304979753
33,11.64499,511789.18,5026532.22,73.5277,Car,10.32009304979753
33,11.678356,511788.56,5026532.5,73.6213,Car,10.32009304979753
33,11.711723,511787.94,5026532.79,73.7179,Car,10.32009304979753
33,11.74509,511787.32,5026533.07,73.8171,Car,10.32009304979753
33,11.778457,511786.7,5026533.36,73.9085,Car,10.32009304979753
33,11.811823,511786.08,5026533.65,73.9913,Car,10.32009304979753
33,11.84519,511785.45,5026533.94,74.0742,Car,10.32009304979753
33,11.878557,511784.83,5026534.22,74.1572,Car,10.32009304979753
33,11.911923,511784.21,5026534.51,74.2401,Car,10.32009304979753
33,11.94529,511783.58,5026534.8,74.3229,Car,10.32009304979753
33,11.978657,511782.96,5026535.1,74.4052,Car,10.32009304979753
33,12.012024,511782.33,5026535.39,74.4871,Car,10.32009304979753
33,12.04539,511781.71,5026535.68,74.5684,Car,10.32009304979753
33,12.078757,511781.08,5026535.98,74.6489,Car,10.32009304979753
33,12.112124,511780.45,5026536.27,74.7285,Car,10.32009304979753
33,12.145491,511779.82,5026536.57,74.807,Car,10.32009304979753
33,12.178857,511779.2,5026536.86,74.8844,Car,10.32009304979753
33,12.212224,511778.57,5026537.16,74.9604,Car,10.32009304979753
33,12.245591,511777.94,5026537.45,75.035,Car,10.32009304979753
33,12.278958,511777.31,5026537.75,75.108,Car,10.32009304979753
33,12.312324,511776.68,5026538.05,75.1797,Car,10.32009304979753
33,12.345691,511776.05,5026538.35,75.2512,Car,10.32009304979753
33,12.379058,511775.42,5026538.65,75.3227,Car,10.32009304979753
33,12.412424,511774.78,5026538.95,75.394,Car,10.32009304979753
33,12.445791,511774.15,5026539.25,75.4683,Car,10.32009304979753
33,12.479158,511773.52,5026539.55,75.5453,Car,10.32009304979753
33,12.512525,511772.88,5026539.85,75.6213,Car,10.32009304979753
33,12.545891,511772.25,5026540.15,75.696,Car,10.32009304979753
33,12.579258,511771.61,5026540.45,75.7692,Car,10.32009304979753
33,12.612625,511770.98,5026540.75,75.8407,Car,10.32009304979753
33,12.645992,511770.34,5026541.05,75.9103,Car,10.32009304979753
33,12.679358,511769.71,5026541.35,75.9778,Car,10.32009304979753
33,12.712725,511769.07,5026541.65,76.043,Car,10.32009304979753
33,12.746092,511768.43,5026541.95,76.1058,Car,10.32009304979753
33,12.779459,511767.8,5026542.25,76.166,Car,10.32009304979753
33,12.812825,511767.16,5026542.55,76.2235,Car,10.32009304979753
33,12.846192,511766.52,5026542.84,76.2781,Car,10.32009304979753
33,12.879559,511765.88,5026543.14,76.3298,Car,10.32009304979753
33,12.912925,511765.24,5026543.44,76.3784,Car,10.32009304979753
33,12.946292,511764.6,5026543.74,76.4238,Car,10.32009304979753
33,12.979659,511763.95,5026544.04,76.4664,Car,10.32009304979753
33,13.013026,511763.31,5026544.34,76.5071,Car,10.32009304979753
33,13.046392,511762.66,5026544.64,76.5464,Car,10.32009304979753
33,13.079759,511762.01,5026544.93,76.5846,Car,10.32009304979753
33,13.113126,511761.36,5026545.23,76.6219,Car,10.32009304979753
33,13.146493,511760.72,5026545.53,76.6586,Car,10.32009304979753
33,13.179859,511760.07,5026545.83,76.6949,Car,10.32009304979753
33,13.213226,511759.42,5026546.13,76.7311,Car,10.32009304979753
33,13.246593,511758.77,5026546.43,76.7675,Car,10.32009304979753
33,13.279959,511758.13,5026546.73,76.8047,Car,10.32009304979753
33,13.313326,511757.48,5026547.03,76.8427,Car,10.32009304979753
33,13.346693,511756.83,5026547.33,76.8812,Car,10.32009304979753
33,13.38006,511756.19,5026547.64,76.919,Car,10.32009304979753
33,13.413426,511755.54,5026547.94,76.9557,Car,10.32009304979753
33,13.446793,511754.9,5026548.24,76.9915,Car,10.32009304979753
33,13.48016,511754.25,5026548.55,77.0232,Car,10.32009304979753
33,13.513527,511753.61,5026548.85,77.0506,Car,10.32009304979753
33,13.546893,511752.97,5026549.16,77.0772,Car,10.32009304979753
33,13.58026,511752.32,5026549.46,77.1031,Car,10.32009304979753
33,13.613627,511751.68,5026549.77,77.1286,Car,10.32009304979753
33,13.646994,511751.04,5026550.08,77.1539,Car,10.32009304979753
33,13.68036,511750.39,5026550.39,77.1791,Car,10.32009304979753
33,13.713727,511749.75,5026550.7,77.2043,Car,10.32009304979753
33,13.747094,511749.11,5026551.01,77.2298,Car,10.32009304979753
33,13.78046,511748.46,5026551.32,77.2556,Car,10.32009304979753
33,13.813827,511747.82,5026551.64,77.2966,Car,10.32009304979753
33,13.847194,511747.18,5026551.95,77.3512,Car,10.32009304979753
33,13.880561,511746.54,5026552.27,77.4033,Car,10.32009304979753
33,13.913927,511745.89,5026552.59,77.4532,Car,10.32009304979753
33,13.947294,511745.25,5026552.9,77.5007,Car,10.32009304979753
33,13.980661,511744.61,5026553.22,77.546,Car,10.32009304979753
33,14.014028,511743.96,5026553.54,77.5887,Car,10.32009304979753
33,14.047394,511743.31,5026553.85,77.6284,Car,10.32009304979753
33,14.080761,511742.67,5026554.17,77.6644,Car,10.32009304979753
33,14.114128,511742.02,5026554.49,77.6964,Car,10.32009304979753
33,14.147495,511741.37,5026554.8,77.7244,Car,10.32009304979753
33,14.180861,511740.73,5026555.12,77.7486,Car,10.32009304979753
33,14.214228,511740.08,5026555.44,77.7685,Car,10.32009304979753
33,14.247595,511739.43,5026555.76,77.7844,Car,10.32009304979753
33,14.280961,511738.79,5026556.07,77.7963,Car,10.32009304979753
