x[m],y[m],Speed [km/h],Tan. Acc. [ms-2],Lat. Acc. [ms-2],Time [s],Angle [rad],vehicle_id,flw_type,entry,exit,length,width,x_rot,y_rot,lanes
512245.75,5026303.52,122.5081,-0.3503,0.0748,85.218635,2.6827,369,Car,Gate 202,Gate 201,5,2,871.763791624922,91.8608265854418,5
512244.73,5026304.03,122.4674,-0.3274,0.071,85.252001,2.6826,369,Car,Gate 202,Gate 201,5,2,870.623397690943,91.8621213408187,5
512243.72,5026304.53,122.4294,-0.3053,0.0681,85.285368,2.6825,369,Car,Gate 202,Gate 201,5,2,869.496415079571,91.8589287307113,5
512242.7,5026305.03,122.394,-0.2837,0.0639,85.318735,2.6824,369,Car,Gate 202,Gate 201,5,2,868.360483123921,91.8512741420418,5
512241.68,5026305.53,122.3609,-0.267,0.0607,85.352101,2.6824,369,Car,Gate 202,Gate 201,5,2,867.224551168503,91.8436195524409,5
512240.67,5026306.04,122.3297,-0.2526,0.0565,85.385468,2.6823,369,Car,Gate 202,Gate 201,5,2,866.093106579036,91.84937628638,5
512239.65,5026306.54,122.3005,-0.2339,0.0523,85.418835,2.6823,369,Car,Gate 202,Gate 201,5,2,864.957174623385,91.8417216977105,5
512238.64,5026307.04,122.2736,-0.215,0.0478,85.452202,2.6822,369,Car,Gate 202,Gate 201,5,2,863.830192011548,91.8385290866718,5
512237.62,5026307.54,122.2489,-0.1951,0.0426,85.485568,2.6822,369,Car,Gate 202,Gate 201,5,2,862.694260056363,91.8308744980022,5
512236.61,5026308.04,122.2268,-0.1737,0.0379,85.518935,2.6821,369,Car,Gate 202,Gate 201,5,2,861.567277444527,91.8276818878949,5
512235.6,5026308.54,122.207,-0.1558,0.032,85.552302,2.6821,369,Car,Gate 202,Gate 201,5,2,860.44029483269,91.8244892768562,5
512234.58,5026309.05,122.1892,-0.1408,0.0274,85.585669,2.682,369,Car,Gate 202,Gate 201,5,2,859.299900899408,91.8257840322331,5
512233.57,5026309.55,122.1732,-0.125,0.0218,85.619035,2.682,369,Car,Gate 202,Gate 201,5,2,858.172918287572,91.8225914211944,5
512232.56,5026310.05,122.1592,-0.108,0.017,85.652402,2.682,369,Car,Gate 202,Gate 201,5,2,857.045935675735,91.819398811087,5
512231.54,5026310.55,122.1476,-0.0858,0.012,85.685769,2.682,369,Car,Gate 202,Gate 201,5,2,855.910003720084,91.8117442224175,5
512230.53,5026311.05,122.1389,-0.0588,0.0072,85.719136,2.682,369,Car,Gate 202,Gate 201,5,2,854.783021108713,91.8085516123101,5
512229.52,5026311.55,122.1331,-0.0368,0.0039,85.752502,2.682,369,Car,Gate 202,Gate 201,5,2,853.656038496876,91.8053590022028,5
512228.5,5026312.05,122.1298,-0.0195,0.0002,85.785869,2.682,369,Car,Gate 202,Gate 201,5,2,852.520106541226,91.7977044135332,5
512227.49,5026312.56,122.1281,-0.0076,-0.0008,85.819236,2.682,369,Car,Gate 202,Gate 201,5,2,851.388661951758,91.8034611465409,5
512226.48,5026313.06,122.1278,0.0022,-0.003,85.852602,2.6821,369,Car,Gate 202,Gate 201,5,2,850.261679339688,91.8002685364336,5
512225.46,5026313.56,122.1289,0.0156,-0.0034,85.885969,2.6821,369,Car,Gate 202,Gate 201,5,2,849.125747384271,91.792613947764,5
512224.45,5026314.06,122.1316,0.0293,-0.0046,85.919336,2.6821,369,Car,Gate 202,Gate 201,5,2,847.998764772899,91.7894213376567,5
512223.43,5026314.56,122.1356,0.0385,-0.0061,85.952703,2.6822,369,Car,Gate 202,Gate 201,5,2,846.862832817249,91.7817667480558,5
512222.42,5026315.07,122.1405,0.0422,-0.0073,85.986069,2.6822,369,Car,Gate 202,Gate 201,5,2,845.73138822685,91.7875234829262,5
512221.4,5026315.57,122.1457,0.0442,-0.0098,86.019436,2.6823,369,Car,Gate 202,Gate 201,5,2,844.595456271898,91.7798688933253,5
512220.39,5026316.07,122.1513,0.0495,-0.0101,86.052803,2.6823,369,Car,Gate 202,Gate 201,5,2,843.468473659828,91.776676283218,5
512219.37,5026316.57,122.1576,0.0557,-0.0117,86.08617,2.6823,369,Car,Gate 202,Gate 201,5,2,842.332541704411,91.7690216945484,5
512218.36,5026317.07,122.1643,0.0561,-0.0106,86.119536,2.6824,369,Car,Gate 202,Gate 201,5,2,841.20555909304,91.7658290835097,5
512217.34,5026317.58,122.1707,0.0501,-0.0096,86.152903,2.6824,369,Car,Gate 202,Gate 201,5,2,840.065165159293,91.7671238388866,5
512216.33,5026318.08,122.1762,0.0411,-0.0073,86.18627,2.6825,369,Car,Gate 202,Gate 201,5,2,838.938182547456,91.7639312278479,5
512215.31,5026318.58,122.1808,0.0351,-0.0041,86.219637,2.6825,369,Car,Gate 202,Gate 201,5,2,837.802250592504,91.7562766401097,5
512214.29,5026319.08,122.1848,0.0314,-0.0018,86.253003,2.6825,369,Car,Gate 202,Gate 201,5,2,836.666318636853,91.7486220514402,5
512213.28,5026319.58,122.188,0.0226,0.0026,86.28637,2.6825,369,Car,Gate 202,Gate 201,5,2,835.539336025016,91.7454294413328,5
512212.26,5026320.09,122.1899,0.0095,0.0048,86.319737,2.6825,369,Car,Gate 202,Gate 201,5,2,834.398942091735,91.7467241957784,5
512211.25,5026320.59,122.1901,-0.0068,0.0094,86.353103,2.6825,369,Car,Gate 202,Gate 201,5,2,833.271959479898,91.743531585671,5
512210.23,5026321.09,122.1884,-0.0221,0.0124,86.38647,2.6825,369,Car,Gate 202,Gate 201,5,2,832.136027524248,91.7358769970015,5
512209.21,5026321.59,122.1849,-0.035,0.0165,86.419837,2.6825,369,Car,Gate 202,Gate 201,5,2,831.00009556883,91.7282224083319,5
512208.2,5026322.1,122.1798,-0.0501,0.0207,86.453204,2.6825,369,Car,Gate 202,Gate 201,5,2,829.868650979362,91.7339791413397,5
512207.18,5026322.6,122.1728,-0.0664,0.0243,86.48657,2.6825,369,Car,Gate 202,Gate 201,5,2,828.732719023712,91.7263245526701,5
512206.17,5026323.1,122.1637,-0.0855,0.0299,86.519937,2.6824,369,Car,Gate 202,Gate 201,5,2,827.605736411875,91.7231319425628,5
512205.15,5026323.6,122.1522,-0.106,0.0331,86.553304,2.6824,369,Car,Gate 202,Gate 201,5,2,826.469804456923,91.7154773538932,5
512204.14,5026324.1,122.1384,-0.124,0.0387,86.586671,2.6824,369,Car,Gate 202,Gate 201,5,2,825.342821844854,91.7122847437859,5
512203.12,5026324.61,122.1227,-0.1374,0.042,86.620037,2.6824,369,Car,Gate 202,Gate 201,5,2,824.202427911339,91.7135794991627,5
512202.11,5026325.11,122.1057,-0.1453,0.0465,86.653404,2.6823,369,Car,Gate 202,Gate 201,5,2,823.075445299503,91.7103868890554,5
512201.09,5026325.61,122.0879,-0.1519,0.0504,86.686771,2.6822,369,Car,Gate 202,Gate 201,5,2,821.939513343852,91.7027323003858,5
512200.08,5026326.11,122.0691,-0.1602,0.0533,86.720138,2.6822,369,Car,Gate 202,Gate 201,5,2,820.812530732015,91.6995396893472,5
512199.06,5026326.61,122.0493,-0.1692,0.0572,86.753504,2.6821,369,Car,Gate 202,Gate 201,5,2,819.67659877683,91.6918851006776,5
512198.05,5026327.12,122.0287,-0.1737,0.0579,86.786871,2.682,369,Car,Gate 202,Gate 201,5,2,818.545154186897,91.6976418346167,5
512197.03,5026327.62,122.0078,-0.175,0.0612,86.820238,2.6819,369,Car,Gate 202,Gate 201,5,2,817.409222231247,91.6899872450158,5
512196.02,5026328.12,121.9868,-0.1749,0.0605,86.853604,2.6818,369,Car,Gate 202,Gate 201,5,2,816.282239619875,91.6867946349084,5
512195.01,5026328.62,121.9656,-0.1772,0.0614,86.886971,2.6817,369,Car,Gate 202,Gate 201,5,2,815.155257008039,91.6836020238698,5
512193.99,5026329.12,121.9442,-0.1799,0.0612,86.920338,2.6816,369,Car,Gate 202,Gate 201,5,2,814.019325052388,91.6759474352002,5
512192.98,5026329.63,121.9226,-0.1793,0.0608,86.953705,2.6816,369,Car,Gate 202,Gate 201,5,2,812.88788046292,91.6817041682079,5
512191.97,5026330.13,121.9013,-0.1765,0.0609,86.987071,2.6815,369,Car,Gate 202,Gate 201,5,2,811.760897851083,91.6785115581006,5
512190.96,5026330.63,121.8803,-0.1723,0.0595,87.020438,2.6814,369,Car,Gate 202,Gate 201,5,2,810.633915239247,91.6753189479932,5
512189.94,5026331.13,121.8597,-0.1704,0.0601,87.053805,2.6813,369,Car,Gate 202,Gate 201,5,2,809.497983284062,91.6676643593237,5
512188.93,5026331.63,121.8394,-0.1683,0.058,87.087172,2.6812,369,Car,Gate 202,Gate 201,5,2,808.371000672225,91.6644717492163,5
512187.92,5026332.13,121.8194,-0.1638,0.0575,87.120538,2.6811,369,Car,Gate 202,Gate 201,5,2,807.244018060155,91.6612791381776,5
512186.91,5026332.63,121.8002,-0.1568,0.0554,87.153905,2.681,369,Car,Gate 202,Gate 201,5,2,806.117035448318,91.6580865280703,5
512185.9,5026333.14,121.7819,-0.1474,0.0532,87.187272,2.681,369,Car,Gate 202,Gate 201,5,2,804.985590858851,91.663843261078,5
512184.89,5026333.64,121.7647,-0.1396,0.0502,87.220639,2.6809,369,Car,Gate 202,Gate 201,5,2,803.858608247014,91.6606506509706,5
512183.88,5026334.14,121.7483,-0.1332,0.0458,87.254005,2.6808,369,Car,Gate 202,Gate 201,5,2,802.731625634944,91.657458039932,5
512182.87,5026334.64,121.7327,-0.1267,0.0416,87.287372,2.6808,369,Car,Gate 202,Gate 201,5,2,801.604643023573,91.6542654298246,5
512181.86,5026335.14,121.7179,-0.1194,0.0354,87.320739,2.6807,369,Car,Gate 202,Gate 201,5,2,800.477660411736,91.6510728187859,5
512180.85,5026335.64,121.7041,-0.1099,0.0301,87.354105,2.6807,369,Car,Gate 202,Gate 201,5,2,799.350677799666,91.6478802086785,5
512179.84,5026336.14,121.6915,-0.1005,0.0237,87.387472,2.6806,369,Car,Gate 202,Gate 201,5,2,798.223695188295,91.6446875976399,5
512178.83,5026336.65,121.6798,-0.0937,0.0186,87.420839,2.6806,369,Car,Gate 202,Gate 201,5,2,797.092250597896,91.6504443315789,5
512177.82,5026337.15,121.6689,-0.0884,0.0134,87.454206,2.6806,369,Car,Gate 202,Gate 201,5,2,795.965267986059,91.6472517214716,5
512176.81,5026337.65,121.6585,-0.0845,0.0089,87.487572,2.6806,369,Car,Gate 202,Gate 201,5,2,794.838285374455,91.6440591113642,5
512175.8,5026338.15,121.6486,-0.0809,0.0046,87.520939,2.6806,369,Car,Gate 202,Gate 201,5,2,793.711302762618,91.6408665003255,5
512174.79,5026338.65,121.6392,-0.0746,-0.0002,87.554306,2.6806,369,Car,Gate 202,Gate 201,5,2,792.584320150781,91.6376738902181,5
512173.78,5026339.15,121.6307,-0.0679,-0.0042,87.587673,2.6806,369,Car,Gate 202,Gate 201,5,2,791.457337539177,91.6344812801108,5
512172.78,5026339.65,121.6229,-0.0615,-0.0094,87.621039,2.6806,369,Car,Gate 202,Gate 201,5,2,790.339304270921,91.6357506476343,5
512171.77,5026340.16,121.6159,-0.0557,-0.0135,87.654406,2.6806,369,Car,Gate 202,Gate 201,5,2,789.207859680988,91.641507380642,5
512170.76,5026340.66,121.6094,-0.0528,-0.0187,87.687773,2.6807,369,Car,Gate 202,Gate 201,5,2,788.080877069617,91.6383147705346,5
512169.75,5026341.16,121.6032,-0.0493,-0.0225,87.721139,2.6807,369,Car,Gate 202,Gate 201,5,2,786.953894457547,91.635122159496,5
512168.74,5026341.66,121.5977,-0.0427,-0.0269,87.754506,2.6807,369,Car,Gate 202,Gate 201,5,2,785.82691184571,91.6319295493886,5
512167.73,5026342.16,121.5929,-0.0363,-0.0301,87.787873,2.6808,369,Car,Gate 202,Gate 201,5,2,784.699929233873,91.6287369392812,5
512166.72,5026342.66,121.5889,-0.0306,-0.0324,87.82124,2.6808,369,Car,Gate 202,Gate 201,5,2,783.572946622269,91.6255443282425,5
512165.71,5026343.16,121.5854,-0.0274,-0.0354,87.854606,2.6809,369,Car,Gate 202,Gate 201,5,2,782.445964010432,91.6223517172039,5
512164.7,5026343.66,121.5823,-0.0252,-0.0365,87.887973,2.681,369,Car,Gate 202,Gate 201,5,2,781.318981398596,91.6191591070965,5
512163.69,5026344.17,121.5796,-0.0197,-0.0386,87.92134,2.6811,369,Car,Gate 202,Gate 201,5,2,780.187536809128,91.6249158401042,5
512162.68,5026344.67,121.5776,-0.014,-0.0389,87.954707,2.6812,369,Car,Gate 202,Gate 201,5,2,779.060554197058,91.6217232299969,5
512161.67,5026345.17,121.5763,-0.0076,-0.0409,87.988073,2.6812,369,Car,Gate 202,Gate 201,5,2,777.933571585221,91.6185306189582,5
512160.66,5026345.67,121.5756,-0.0034,-0.0407,88.02144,2.6813,369,Car,Gate 202,Gate 201,5,2,776.80658897385,91.6153380088508,5
512159.65,5026346.17,121.5754,-0.0002,-0.0412,88.054807,2.6813,369,Car,Gate 202,Gate 201,5,2,775.67960636178,91.6121453987435,5
512158.64,5026346.67,121.5757,0.006,-0.041,88.088174,2.6814,369,Car,Gate 202,Gate 201,5,2,774.552623749944,91.6089527886361,5
512157.63,5026347.17,121.5768,0.0121,-0.0404,88.12154,2.6814,369,Car,Gate 202,Gate 201,5,2,773.425641138107,91.6057601775974,5
512156.62,5026347.67,121.5787,0.0193,-0.0404,88.154907,2.6815,369,Car,Gate 202,Gate 201,5,2,772.298658526503,91.60256756749,5
512155.61,5026348.17,121.5814,0.0247,-0.0386,88.188274,2.6815,369,Car,Gate 202,Gate 201,5,2,771.171675914666,91.5993749573827,5
512154.6,5026348.67,121.5846,0.0294,-0.0395,88.22164,2.6816,369,Car,Gate 202,Gate 201,5,2,770.044693302829,91.596182346344,5
512153.59,5026349.17,121.5885,0.0348,-0.037,88.255007,2.6816,369,Car,Gate 202,Gate 201,5,2,768.917710691225,91.5929897353053,5
512152.58,5026349.67,121.593,0.0409,-0.0367,88.288374,2.6817,369,Car,Gate 202,Gate 201,5,2,767.790728079388,91.589797125198,5
512151.58,5026350.17,121.5984,0.0488,-0.0337,88.321741,2.6817,369,Car,Gate 202,Gate 201,5,2,766.672694811132,91.5910664927214,5
512150.57,5026350.67,121.6047,0.0567,-0.0314,88.355107,2.6817,369,Car,Gate 202,Gate 201,5,2,765.545712199295,91.5878738826141,5
512149.56,5026351.17,121.612,0.0638,-0.0286,88.388474,2.6818,369,Car,Gate 202,Gate 201,5,2,764.418729587924,91.5846812725067,5
512148.55,5026351.67,121.62,0.0692,-0.0247,88.421841,2.6818,369,Car,Gate 202,Gate 201,5,2,763.291746975854,91.5814886623994,5
512147.54,5026352.17,121.6288,0.0775,-0.0242,88.455208,2.6818,369,Car,Gate 202,Gate 201,5,2,762.164764364017,91.578296052292,5
512146.53,5026352.67,121.6386,0.0868,-0.0202,88.488574,2.6818,369,Car,Gate 202,Gate 201,5,2,761.037781752646,91.5751034412533,5
512145.52,5026353.17,121.6498,0.099,-0.021,88.521941,2.6818,369,Car,Gate 202,Gate 201,5,2,759.910799140576,91.5719108311459,5
512144.51,5026353.67,121.6625,0.1129,-0.018,88.555308,2.6819,369,Car,Gate 202,Gate 201,5,2,758.783816528739,91.5687182201073,5
512143.5,5026354.17,121.6767,0.1229,-0.0175,88.588675,2.6819,369,Car,Gate 202,Gate 201,5,2,757.656833916903,91.5655256099999,5
512142.49,5026354.67,121.692,0.1314,-0.0157,88.622041,2.6819,369,Car,Gate 202,Gate 201,5,2,756.529851305299,91.5623329989612,5
512141.48,5026355.17,121.708,0.136,-0.0127,88.655408,2.6819,369,Car,Gate 202,Gate 201,5,2,755.402868693462,91.5591403888539,5
512140.47,5026355.67,121.7247,0.1414,-0.0116,88.688775,2.6819,369,Car,Gate 202,Gate 201,5,2,754.275886081625,91.5559477787465,5
512139.46,5026356.17,121.7487,0.2581,-0.0165,88.722141,2.6818,369,Car,Gate 202,Gate 201,5,2,753.148903470021,91.5527551677078,5
512138.45,5026356.67,121.7792,0.25,-0.0145,88.755508,2.6818,369,Car,Gate 202,Gate 201,5,2,752.021920858184,91.5495625576004,5
512137.43,5026357.17,121.8084,0.2359,-0.0088,88.788875,2.6818,369,Car,Gate 202,Gate 201,5,2,750.885988902766,91.5419079689309,5
512136.42,5026357.67,121.8355,0.2166,-0.0056,88.822242,2.6818,369,Car,Gate 202,Gate 201,5,2,749.759006290697,91.5387153588235,5
512135.41,5026358.17,121.8602,0.1939,-0.0011,88.855608,2.6818,369,Car,Gate 202,Gate 201,5,2,748.632023679325,91.5355227477849,5
512134.4,5026358.67,121.8821,0.1703,0.003,88.888975,2.6818,369,Car,Gate 202,Gate 201,5,2,747.505041067489,91.5323301376775,5
512133.39,5026359.18,121.901,0.1449,0.008,88.922342,2.6818,369,Car,Gate 202,Gate 201,5,2,746.373596477322,91.5380868706852,5
512132.37,5026359.68,121.9166,0.115,0.0128,88.955709,2.6818,369,Car,Gate 202,Gate 201,5,2,745.23766452237,91.5304322820157,5
512131.36,5026360.18,121.9283,0.08,0.0191,88.989075,2.6818,369,Car,Gate 202,Gate 201,5,2,744.110681910534,91.527239670977,5
512130.35,5026360.68,121.9354,0.0377,0.0252,89.022442,2.6819,369,Car,Gate 202,Gate 201,5,2,742.983699298464,91.5240470608696,5
512129.34,5026361.18,121.9374,-0.0047,0.0312,89.055809,2.6819,369,Car,Gate 202,Gate 201,5,2,741.856716687093,91.5208544507623,5
512128.32,5026361.68,121.9344,-0.0448,0.0379,89.089176,2.6819,369,Car,Gate 202,Gate 201,5,2,740.720784731675,91.5131998620927,5
512127.31,5026362.19,121.9267,-0.0835,0.0433,89.122542,2.6819,369,Car,Gate 202,Gate 201,5,2,739.589340141043,91.5189565960318,5
512126.3,5026362.69,121.9142,-0.124,0.0501,89.155909,2.6818,369,Car,Gate 202,Gate 201,5,2,738.462357529672,91.5157639859244,5
512125.28,5026363.19,121.8964,-0.1729,0.0545,89.189276,2.6819,369,Car,Gate 202,Gate 201,5,2,737.326425574254,91.5081093972549,5
512124.27,5026363.69,121.8724,-0.2275,0.0612,89.222642,2.6819,369,Car,Gate 202,Gate 201,5,2,736.199442962185,91.5049167871475,5
512123.25,5026364.19,121.8421,-0.2767,0.0658,89.256009,2.682,369,Car,Gate 202,Gate 201,5,2,735.063511007233,91.497262198478,5
512122.23,5026364.7,121.8061,-0.3226,0.0709,89.289376,2.682,369,Car,Gate 202,Gate 201,5,2,733.923117073719,91.4985569529235,5
512121.22,5026365.2,121.7645,-0.37,0.0762,89.322743,2.6819,369,Car,Gate 202,Gate 201,5,2,732.796134461649,91.4953643428162,5
512120.2,5026365.7,121.7171,-0.4188,0.0803,89.356109,2.6818,369,Car,Gate 202,Gate 201,5,2,731.660202506697,91.4877097541466,5
512119.19,5026366.21,121.6632,-0.4789,0.0859,89.389476,2.6817,369,Car,Gate 202,Gate 201,5,2,730.528757916763,91.4934664871544,5
512118.17,5026366.71,121.6016,-0.547,0.0897,89.422843,2.6816,369,Car,Gate 202,Gate 201,5,2,729.392825961113,91.4858118984848,5
512117.16,5026367.21,121.5313,-0.6241,0.0949,89.45621,2.6815,369,Car,Gate 202,Gate 201,5,2,728.265843349509,91.4826192883775,5
512116.14,5026367.71,121.4514,-0.7056,0.0986,89.489576,2.6813,369,Car,Gate 202,Gate 201,5,2,727.129911394091,91.4749646997079,5
512115.13,5026368.22,121.3617,-0.7871,0.1032,89.522943,2.6812,369,Car,Gate 202,Gate 201,5,2,725.998466804158,91.4807214327157,5
512114.12,5026368.72,121.2623,-0.8692,0.1069,89.55631,2.681,369,Car,Gate 202,Gate 201,5,2,724.871484192787,91.477528821677,5
512113.11,5026369.22,121.1525,-0.9582,0.1088,89.589677,2.6808,369,Car,Gate 202,Gate 201,5,2,723.744501580717,91.4743362115696,5
512112.1,5026369.72,121.0319,-1.0495,0.1112,89.623043,2.6806,369,Car,Gate 202,Gate 201,5,2,722.61751896888,91.4711436014622,5
512111.1,5026370.22,120.9004,-1.1398,0.1126,89.65641,2.6805,369,Car,Gate 202,Gate 201,5,2,721.499485700624,91.4724129680544,5
512110.09,5026370.72,120.7584,-1.2251,0.1124,89.689777,2.6803,369,Car,Gate 202,Gate 201,5,2,720.372503089253,91.4692203579471,5
512109.09,5026371.22,120.6061,-1.3098,0.1131,89.723143,2.6801,369,Car,Gate 202,Gate 201,5,2,719.254469820764,91.4704897254705,5
512108.08,5026371.72,120.4716,-0.93,0.121,89.75651,2.6799,369,Car,Gate 202,Gate 201,5,2,718.127487208927,91.4672971153632,5
512107.08,5026372.22,120.3599,-0.931,0.1228,89.789877,2.6797,369,Car,Gate 202,Gate 201,5,2,717.009453941137,91.4685664828867,5
512106.08,5026372.71,120.2482,-0.9276,0.1223,89.823244,2.6796,369,Car,Gate 202,Gate 201,5,2,715.895882650977,91.4608865082264,5
512105.08,5026373.21,120.1372,-0.9203,0.1221,89.85661,2.6794,369,Car,Gate 202,Gate 201,5,2,714.777849382721,91.4621558748186,5
512104.09,5026373.71,120.0273,-0.9106,0.1218,89.889977,2.6793,369,Car,Gate 202,Gate 201,5,2,713.668765458046,91.4678872209042,5
512103.09,5026374.2,119.9186,-0.8989,0.1208,89.923344,2.6791,369,Car,Gate 202,Gate 201,5,2,712.555194167886,91.4602072453126,5
512102.1,5026374.7,119.8116,-0.8831,0.1189,89.956711,2.679,369,Car,Gate 202,Gate 201,5,2,711.446110243443,91.4659385913983,5
512101.1,5026375.19,119.7066,-0.8644,0.1178,89.990077,2.6789,369,Car,Gate 202,Gate 201,5,2,710.332538953284,91.4582586148754,5
512100.12,5026375.69,119.6042,-0.8411,0.1138,90.023444,2.6787,369,Car,Gate 202,Gate 201,5,2,709.232404372189,91.4684519385919,5
512099.13,5026376.18,119.5049,-0.8121,0.1123,90.056811,2.6786,369,Car,Gate 202,Gate 201,5,2,708.127782426309,91.4652339406312,5
512098.14,5026376.67,119.4092,-0.7812,0.1082,90.090177,2.6785,369,Car,Gate 202,Gate 201,5,2,707.02316047973,91.4620159436017,5
512097.16,5026377.16,119.3172,-0.7507,0.1053,90.123544,2.6785,369,Car,Gate 202,Gate 201,5,2,705.927487876732,91.4632599232718,5
512096.18,5026377.65,119.2286,-0.7232,0.102,90.156911,2.6784,369,Car,Gate 202,Gate 201,5,2,704.8318152742,91.4645039048046,5
512095.21,5026378.14,119.1011,-1.3999,0.148,90.190278,2.6784,369,Car,Gate 202,Gate 201,5,2,703.745092015248,91.4702098621056,5
512094.23,5026378.63,118.9381,-1.3143,0.1381,90.223644,2.6784,369,Car,Gate 202,Gate 201,5,2,702.64941941225,91.471453842707,5
512093.26,5026379.11,118.7864,-1.2116,0.1245,90.257011,2.6783,369,Car,Gate 202,Gate 201,5,2,701.567158131162,91.4682104578242,5
512092.27,5026379.6,118.6473,-1.105,0.1162,90.290378,2.6783,369,Car,Gate 202,Gate 201,5,2,700.462536185049,91.4649924598634,5
512091.29,5026380.1,118.5212,-0.9944,0.1048,90.323745,2.6782,369,Car,Gate 202,Gate 201,5,2,699.362401603954,91.47518578358,5
512090.3,5026380.59,118.4088,-0.8763,0.0966,90.357111,2.6781,369,Car,Gate 202,Gate 201,5,2,698.257779657375,91.4719677856192,5
512089.31,5026381.08,118.311,-0.7534,0.0881,90.390478,2.678,369,Car,Gate 202,Gate 201,5,2,697.153157710796,91.4687497885898,5
512088.33,5026381.57,118.2287,-0.6155,0.0797,90.423845,2.678,369,Car,Gate 202,Gate 201,5,2,696.057485108264,91.4699937682599,5
512087.34,5026382.07,118.1636,-0.4685,0.0737,90.457212,2.6779,369,Car,Gate 202,Gate 201,5,2,694.948401183588,91.4757251143456,5
512086.36,5026382.56,118.1168,-0.3111,0.0654,90.490578,2.6778,369,Car,Gate 202,Gate 201,5,2,693.852728581056,91.4769690940157,5
512085.38,5026383.05,118.0891,-0.1511,0.062,90.523945,2.6777,369,Car,Gate 202,Gate 201,5,2,692.757055978058,91.4782130755484,5
512084.39,5026383.54,118.0804,0.0068,0.0544,90.557312,2.6776,369,Car,Gate 202,Gate 201,5,2,691.652434031479,91.4749950766563,5
512083.41,5026384.04,118.0904,0.1606,0.0521,90.590678,2.6776,369,Car,Gate 202,Gate 201,5,2,690.552299450617,91.4851884013042,5
512082.42,5026384.53,118.119,0.3145,0.0489,90.624045,2.6775,369,Car,Gate 202,Gate 201,5,2,689.447677504271,91.4819704042748,5
512081.44,5026385.02,118.1659,0.4662,0.0472,90.657412,2.677,369,Car,Gate 202,Gate 201,5,2,688.352004901972,91.4832143830136,5
512080.46,5026385.51,118.2304,0.6088,0.0468,90.690779,2.6766,369,Car,Gate 202,Gate 201,5,2,687.256332298974,91.484458363615,5
512079.5,5026386,118.3114,0.7389,0.0468,90.724145,2.6763,369,Car,Gate 202,Gate 201,5,2,686.178558383137,91.4946263004094,5
512078.54,5026386.48,118.4071,0.8552,0.0486,90.757512,2.676,369,Car,Gate 202,Gate 201,5,2,685.10524644563,91.4958448940888,5
512077.57,5026386.96,118.4815,0.3837,0.0502,90.790879,2.6761,369,Car,Gate 202,Gate 201,5,2,684.022985164775,91.4926015082747,5
512076.61,5026387.45,118.5288,0.4045,0.0503,90.824246,2.6763,369,Car,Gate 202,Gate 201,5,2,682.945211248938,91.5027694460005,5
512075.64,5026387.93,118.5777,0.4089,0.0509,90.857612,2.6764,369,Car,Gate 202,Gate 201,5,2,681.862949968316,91.4995260601863,5
512074.67,5026388.42,118.6261,0.3966,0.0521,90.890979,2.6765,369,Car,Gate 202,Gate 201,5,2,680.776226708898,91.5052320184186,5
512073.7,5026388.91,118.6718,0.3653,0.0539,90.924346,2.6766,369,Car,Gate 202,Gate 201,5,2,679.689503449481,91.5109379766509,5
512072.72,5026389.4,118.7148,0.3491,0.0563,90.957713,2.6767,369,Car,Gate 202,Gate 201,5,2,678.593830846716,91.5121819581837,5
512071.74,5026389.89,118.7573,0.3592,0.0592,90.991079,2.6768,369,Car,Gate 202,Gate 201,5,2,677.498158244183,91.5134259369224,5
512070.76,5026390.38,118.8008,0.3648,0.0628,91.024446,2.6769,369,Car,Gate 202,Gate 201,5,2,676.402485641651,91.5146699175239,5
512069.78,5026390.87,118.8447,0.3661,0.0668,91.057813,2.6769,369,Car,Gate 202,Gate 201,5,2,675.306813038653,91.5159138981253,5
512068.79,5026391.37,118.8885,0.3636,0.0714,91.091179,2.6769,369,Car,Gate 202,Gate 201,5,2,674.197729113977,91.521645244211,5
512067.8,5026391.86,118.9318,0.3573,0.0765,91.124546,2.6769,369,Car,Gate 202,Gate 201,5,2,673.093107167399,91.5184272462502,5
512066.81,5026392.36,118.9741,0.3475,0.082,91.157913,2.6769,369,Car,Gate 202,Gate 201,5,2,671.984023242723,91.5241585923359,5
512065.82,5026392.86,119.0151,0.3346,0.088,91.19128,2.6769,369,Car,Gate 202,Gate 201,5,2,670.874939318514,91.5298899384216,5
512064.82,5026393.36,119.0899,0.9107,0.0445,91.224646,2.6769,369,Car,Gate 202,Gate 201,5,2,669.756906050257,91.531159305945,5
512063.83,5026393.86,119.1949,0.8376,0.0579,91.258013,2.6769,369,Car,Gate 202,Gate 201,5,2,668.647822125582,91.5368906510994,5
512062.83,5026394.36,119.2906,0.7551,0.071,91.29138,2.6768,369,Car,Gate 202,Gate 201,5,2,667.529788857792,91.5381600186229,5
512061.83,5026394.86,119.3758,0.6647,0.0837,91.324747,2.6767,369,Car,Gate 202,Gate 201,5,2,666.411755589536,91.5394293870777,5
512060.83,5026395.36,119.4498,0.5677,0.096,91.358113,2.6766,369,Car,Gate 202,Gate 201,5,2,665.293722321279,91.5406987546012,5
512059.84,5026395.86,119.5119,0.4656,0.1079,91.39148,2.6765,369,Car,Gate 202,Gate 201,5,2,664.184638396371,91.5464301006869,5
